Year,Department Title,Job Class Title,Regular Pay,Actual Earnings,Department #
2012,Harbor,Systems Analyst Ii,85838.00,87211.00,3201
2012,Harbor,Dir Of Port Operations,168222.00,164310.00,3201
2012,Harbor,Landscape Arch Assc Iii,101435.00,97549.00,3201
2012,Harbor,St Svcs Worker Ii,57647.00,59017.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,106718.00,102810.00,3201
2012,Harbor,Roofer,68460.00,69806.00,3201
2012,Harbor,Wharfinger Ii,82577.00,83898.00,3201
2012,Harbor,Pr Public Relations Rep,83311.00,84615.00,3201
2012,Harbor,Accounting Clerk Ii,63590.00,59603.00,3201
2012,Harbor,Painter Ii,76935.00,78233.00,3201
2012,Harbor,First Deputy Gm Harbor,252838.00,254121.00,3201
2012,Harbor,Civil Engineer,110226.00,106213.00,3201
2012,Harbor,Transp Engineer,110226.00,111492.00,3201
2012,Harbor,Survey Party Chief Ii,100015.00,101277.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,125593.00,126839.00,3201
2012,Harbor,Masonry Worker,79788.00,81027.00,3201
2012,Harbor,Roofer,68460.00,69672.00,3201
2012,Harbor,Ch Financial Officer,185943.00,181858.00,3201
2012,Harbor,Irrigation Specialist,54392.00,55585.00,3201
2012,Harbor,Port Police Officer Ii,90625.00,91774.00,3201
2012,Harbor,Wharfinger I,72451.00,58646.00,3201
2012,Harbor,Roofer,68460.00,69589.00,3201
2012,Harbor,Property Manager I,116072.00,111854.00,3201
2012,Harbor,Sr Hvy Duty Equip Mech,82727.00,83803.00,3201
2012,Harbor,Civil Engrg Assoc Iii,90995.00,92071.00,3201
2012,Harbor,Clerk Typist,44955.00,30394.00,3201
2012,Harbor,Wharfinger Ii,82577.00,83651.00,3201
2012,Harbor,Accounting Clerk Ii,63590.00,64662.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,106718.00,102425.00,3201
2012,Harbor,Sr Roofer,75240.00,76281.00,3201
2012,Harbor,Maintenance Laborer,38064.00,33693.00,3201
2012,Harbor,Secretary,69057.00,64640.00,3201
2012,Harbor,Security Officer,49444.00,50403.00,3201
2012,Harbor,Maintenance Laborer,47293.00,48242.00,3201
2012,Harbor,Port Electrical Mechanic,114003.00,109502.00,3201
2012,Harbor,Admin Intern,42240.00,26617.00,3201
2012,Harbor,Systems Analyst Ii,85838.00,86758.00,3201
2012,Harbor,Exec Admin Asst Iii,84422.00,85330.00,3201
2012,Harbor,Maintenance Laborer,47293.00,48181.00,3201
2012,Harbor,Sr Clerk Typist,60222.00,55622.00,3201
2012,Harbor,Roofer,68460.00,68691.00,3201
2012,Harbor,Port Police Officer Iii,86372.00,87240.00,3201
2012,Harbor,Commun Engrg Assoc Iii,96069.00,96939.00,3201
2012,Harbor,Environmental Spec Iii,101435.00,102285.00,3201
2012,Harbor,Sr Personnel Analyst Ii,126888.00,122219.00,3201
2012,Harbor,Dup Mach Operator Iii,54129.00,54977.00,3201
2012,Harbor,Sr Clerk Typist,60222.00,43749.00,3201
2012,Harbor,Civil Engrg Assoc Ii,91079.00,91907.00,3201
2012,Harbor,Civil Engrg Assoc Iii,96069.00,96886.00,3201
2012,Harbor,Environmental Spec Iii,101435.00,102246.00,3201
2012,Harbor,Dir Of Port Mrktng Ii,128597.00,111496.00,3201
2012,Harbor,Custodian/Hb,43186.00,43974.00,3201
2012,Harbor,Environmental Spec Iii,101435.00,102212.00,3201
2012,Harbor,Civil Engrg Assoc I,60154.00,42739.00,3201
2012,Harbor,Programmer/Analyst Iii,93229.00,93963.00,3201
2012,Harbor,Marine Envrnmtl Supvr,110226.00,110951.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,101080.00,83624.00,3201
2012,Harbor,Carpenter,76656.00,77374.00,3201
2012,Harbor,Clerk Typist,50107.00,45106.00,3201
2012,Harbor,Pile Driver Worker I,79295.00,80004.00,3201
2012,Harbor,Civil Engrg Assoc Iii,96069.00,96756.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,125593.00,126282.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,125593.00,126282.00,3201
2012,Harbor,Management Analyst Ii,85838.00,86495.00,3201
2012,Harbor,Management Assistant,61011.00,61671.00,3201
2012,Harbor,Roofer,68460.00,63285.00,3201
2012,Harbor,Sr Real Estate Officer,83958.00,78675.00,3201
2012,Harbor,Roofer,68460.00,69079.00,3201
2012,Harbor,Civil Engrg Assoc I,60154.00,41550.00,3201
2012,Harbor,Clerk Typist,48766.00,30126.00,3201
2012,Harbor,Environmental Spec Iii,107014.00,107603.00,3201
2012,Harbor,Tree Surgeon,68990.00,69562.00,3201
2012,Harbor,Marine Envrnmtl Supvr,110226.00,110792.00,3201
2012,Harbor,Port Police Captain,138884.00,139422.00,3201
2012,Harbor,First Deputy Gm Harbor,233083.00,233620.00,3201
2012,Harbor,Civil Engrg Assoc Iv,110226.00,110753.00,3201
2012,Harbor,Harbor Pln/Econ Anal Ii,95213.00,89645.00,3201
2012,Harbor,Property Manager Ii,139967.00,134415.00,3201
2012,Harbor,Civil Engrg Assoc Iv,110226.00,110727.00,3201
2012,Harbor,Constr Equip Serv Workr,55502.00,55994.00,3201
2012,Harbor,Risk & Insurance Asst,71378.00,71860.00,3201
2012,Harbor,Gardener Caretaker,51447.00,31364.00,3201
2012,Harbor,Sr Clerk Typist,60222.00,60700.00,3201
2012,Harbor,Programmer/Analyst Iii,93229.00,93698.00,3201
2012,Harbor,Maintenance Laborer,43180.00,23044.00,3201
2012,Harbor,Civil Engrg Assoc I,60154.00,39926.00,3201
2012,Harbor,Sr Hvy Duty Equip Mech,87277.00,87728.00,3201
2012,Harbor,Ch Wharfinger I,90837.00,91292.00,3201
2012,Harbor,Wharfinger I,72451.00,72903.00,3201
2012,Harbor,Property Manager Iii,151595.00,152037.00,3201
2012,Harbor,Clerk Typist,48766.00,43017.00,3201
2012,Harbor,Maintenance Laborer,48594.00,49025.00,3201
2012,Harbor,Custodian/Hb,40935.00,41365.00,3201
2012,Harbor,Sr Clerk Typist,63534.00,57765.00,3201
2012,Harbor,Painter Ii,76935.00,77343.00,3201
2012,Harbor,Boat Captain Ii,82255.00,82656.00,3201
2012,Harbor,Civil Engrg Assoc Ii,91079.00,91477.00,3201
2012,Harbor,Admin Intern,42240.00,21347.00,3201
2012,Harbor,Clerk Typist,48766.00,42871.00,3201
2012,Harbor,Port Electrical Mechanic,100858.00,102427.00,3201
2012,Harbor,Maintenance Laborer,42428.00,43997.00,3201
2012,Harbor,Civil Eng Drft Tech-Hrb,69134.00,70707.00,3201
2012,Harbor,Payroll Supervisor Ii,82998.00,84682.00,3201
2012,Harbor,Pr Clerk,67714.00,69387.00,3201
2012,Harbor,Sr Computer Operator Ii,71222.00,72884.00,3201
2012,Harbor,Roofer,68460.00,70100.00,3201
2012,Harbor,Civil Engineer,110226.00,111862.00,3201
2012,Harbor,Port Electrical Mechanic,106116.00,107708.00,3201
2012,Harbor,Pr Clerk,67714.00,69296.00,3201
2012,Harbor,Management Analyst Ii,85838.00,87554.00,3201
2012,Harbor,Gardener Caretaker,51447.00,53170.00,3201
2012,Harbor,Civil Engineer,110226.00,98823.00,3201
2012,Harbor,Deck Hand - Harbor,67624.00,69368.00,3201
2012,Harbor,Port Electrical Mechanic,100858.00,102613.00,3201
2012,Harbor,Pr Clerk,67714.00,69479.00,3201
2012,Harbor,Management Analyst Ii,85838.00,87623.00,3201
2012,Harbor,Field Engineer Aide,76275.00,78074.00,3201
2012,Harbor,Security Officer,50804.00,52602.00,3201
2012,Harbor,Secretary,65457.00,53802.00,3201
2012,Harbor,Carpenter,76656.00,78466.00,3201
2012,Harbor,Harbor Pln/Econ Anal I,72976.00,61288.00,3201
2012,Harbor,Sr Clerk Typist,60222.00,48526.00,3201
2012,Harbor,Build Electrcl Engr Ii,129665.00,131497.00,3201
2012,Harbor,Traf Manager,177276.00,179099.00,3201
2012,Harbor,Traf Manager,177276.00,179099.00,3201
2012,Harbor,Traf Manager,177276.00,179099.00,3201
2012,Harbor,Pr Constr Inspector,110539.00,112377.00,3201
2012,Harbor,Sr Security Officer,58999.00,60853.00,3201
2012,Harbor,Gardener Caretaker,47418.00,39659.00,3201
2012,Harbor,Sr Carpenter,84272.00,86120.00,3201
2012,Harbor,Pr Constr Inspector,110539.00,112398.00,3201
2012,Harbor,Civil Engineer,110226.00,112100.00,3201
2012,Harbor,Painter Ii,76935.00,78856.00,3201
2012,Harbor,Civil Engrg Assoc Iii,101435.00,103378.00,3201
2012,Harbor,Maintenance Laborer,48594.00,50538.00,3201
2012,Harbor,Civil Engrg Assoc Iii,101435.00,103378.00,3201
2012,Harbor,Security Officer,56586.00,58527.00,3201
2012,Harbor,Civil Engrg Assoc Ii,81724.00,83640.00,3201
2012,Harbor,Accounting Clerk Ii,63590.00,57085.00,3201
2012,Harbor,Carpenter,76656.00,78687.00,3201
2012,Harbor,Civil Eng Drft Tech-Hrb,69134.00,71230.00,3201
2012,Harbor,Clerk Typist,48766.00,36185.00,3201
2012,Harbor,Sr Storekeeper,69533.00,71580.00,3201
2012,Harbor,Second Deputy Gm Harbor,168251.00,170290.00,3201
2012,Harbor,Maint & Constr Helper,51447.00,53478.00,3201
2012,Harbor,Maintenance Laborer,47293.00,49313.00,3201
2012,Harbor,Sr Clerk Typist,60222.00,62228.00,3201
2012,Harbor,Gardener Caretaker,51447.00,53451.00,3201
2012,Harbor,Sr Commun Engineer,129665.00,131652.00,3201
2012,Harbor,Clerk Typist,38190.00,37935.00,3201
2012,Harbor,Secretary,65457.00,63657.00,3201
2012,Harbor,Maintenance Laborer,48594.00,50774.00,3201
2012,Harbor,Civil Engineer,110226.00,112337.00,3201
2012,Harbor,Civil Engineer,110226.00,112337.00,3201
2012,Harbor,Commun Engineer,110226.00,112337.00,3201
2012,Harbor,Data Base Architect,119622.00,121804.00,3201
2012,Harbor,Dept Chief Acct I,119328.00,121512.00,3201
2012,Harbor,Painter Ii,76935.00,79103.00,3201
2012,Harbor,Clerk Typist,44955.00,38129.00,3201
2012,Harbor,Sr Clerk Typist,75123.00,68270.00,3201
2012,Harbor,Civil Engrg Assoc Iii,101435.00,103597.00,3201
2012,Harbor,Carpenter,76656.00,78811.00,3201
2012,Harbor,Sr Accountant Ii,84668.00,86813.00,3201
2012,Harbor,Pr Clerk,67714.00,69851.00,3201
2012,Harbor,Maintenance Laborer,48594.00,50831.00,3201
2012,Harbor,Dir Of Port Mrktng Ii,159769.00,162004.00,3201
2012,Harbor,Civil Engrg Assoc Ii,91079.00,93295.00,3201
2012,Harbor,Management Analyst Ii,85838.00,88044.00,3201
2012,Harbor,Sr Auditor,91016.00,77535.00,3201
2012,Harbor,Roofer,68460.00,69908.00,3201
2012,Harbor,Civil Engrg Assoc Iii,101435.00,90942.00,3201
2012,Harbor,Port Police Sergeant,108403.00,117145.00,3201
2012,Harbor,Plumber,83907.00,92781.00,3201
2012,Harbor,Accounting Rec Supvr I,67714.00,60659.00,3201
2012,Harbor,Equipmnt Operator,83972.00,93028.00,3201
2012,Harbor,Port Police Officer Ii,84131.00,93127.00,3201
2012,Harbor,Plumber,83907.00,93005.00,3201
2012,Harbor,Sr Clerk Typist,55520.00,64680.00,3201
2012,Harbor,Financial Analyst Ii,98783.00,87784.00,3201
2012,Harbor,Security Officer,53636.00,62867.00,3201
2012,Harbor,Port Pilot Ii,227676.00,237050.00,3201
2012,Harbor,Sr Systems Analyst Ii,125614.00,114732.00,3201
2012,Harbor,Security Officer,55110.00,64643.00,3201
2012,Harbor,Port Police Officer Iii,93110.00,102817.00,3201
2012,Harbor,Electrician,80496.00,90069.00,3201
2012,Harbor,Equipmnt Operator,83972.00,93614.00,3201
2012,Harbor,Port Police Officer Ii,79516.00,89215.00,3201
2012,Harbor,Security Officer,53636.00,63394.00,3201
2012,Harbor,Plumber,83907.00,93656.00,3201
2012,Harbor,Sr Security Officer,58999.00,68783.00,3201
2012,Harbor,Management Analyst Ii,85838.00,78405.00,3201
2012,Harbor,Survey Party Chief Ii,100015.00,109878.00,3201
2012,Harbor,Boat Captain Ii - Harbor,94136.00,104054.00,3201
2012,Harbor,Sr Carpenter,84272.00,94205.00,3201
2012,Harbor,Port Police Officer Ii,82184.00,92192.00,3201
2012,Harbor,Civil Engrg Assoc Ii,91079.00,101068.00,3201
2012,Harbor,Port Police Officer Ii,86264.00,96254.00,3201
2012,Harbor,Systems Programmer Iii,124194.00,134205.00,3201
2012,Harbor,Wharfinger Ii,80367.00,72812.00,3201
2012,Harbor,Sr Clerk Typist,60222.00,70264.00,3201
2012,Harbor,Graphics Designer Iii,83620.00,93697.00,3201
2012,Harbor,Heavy Duty Equip Mech,78372.00,80780.00,3201
2012,Harbor,Architectural Assoc Ii,91079.00,93478.00,3201
2012,Harbor,Civil Engrg Assoc Iii,101435.00,103815.00,3201
2012,Harbor,Civil Engrg Assoc Iv,110226.00,112595.00,3201
2012,Harbor,Management Analyst Ii,85838.00,88208.00,3201
2012,Harbor,Systems Programmer I,106572.00,108907.00,3201
2012,Harbor,Sr Clerk Typist,60222.00,62524.00,3201
2012,Harbor,Port Electrical Mechanic,106116.00,114576.00,3201
2012,Harbor,Port Police Officer Ii,88397.00,95288.00,3201
2012,Harbor,Security Officer,53636.00,62078.00,3201
2012,Harbor,Port Police Officer Ii,79866.00,88330.00,3201
2012,Harbor,Wharfinger I,66795.00,58706.00,3201
2012,Harbor,Welder,79734.00,88363.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,125593.00,132354.00,3201
2012,Harbor,Security Officer,53636.00,60437.00,3201
2012,Harbor,Sr Clerk Typist,75123.00,81927.00,3201
2012,Harbor,Heavy Duty Equip Mech,78372.00,85181.00,3201
2012,Harbor,Security Officer,53636.00,60548.00,3201
2012,Harbor,Security Officer,55110.00,62038.00,3201
2012,Harbor,Land Surveying Asst,83082.00,90019.00,3201
2012,Harbor,Management Analyst Ii,85838.00,77494.00,3201
2012,Harbor,Security Officer,53636.00,60653.00,3201
2012,Harbor,Management Assistant,61011.00,52583.00,3201
2012,Harbor,Pr Accountant I,97322.00,104338.00,3201
2012,Harbor,Sr Gardener,57647.00,64790.00,3201
2012,Harbor,Security Officer,50804.00,57942.00,3201
2012,Harbor,Legislative Rep,116677.00,108056.00,3201
2012,Harbor,Sr Security Officer,58999.00,66126.00,3201
2012,Harbor,Programmer/Analyst V,108722.00,115926.00,3201
2012,Harbor,Management Analyst Ii,85838.00,77134.00,3201
2012,Harbor,Vocational Worker Ii,32007.00,23276.00,3201
2012,Harbor,Port Electrical Mechanic,108745.00,115997.00,3201
2012,Harbor,Constr Inspector,84959.00,76170.00,3201
2012,Harbor,Port Police Officer Ii,79866.00,87179.00,3201
2012,Harbor,Heavy Duty Truck Oper,60780.00,68190.00,3201
2012,Harbor,Vocational Worker Ii,32007.00,23071.00,3201
2012,Harbor,Sr Mgmt Analyst Ii,125593.00,116646.00,3201
2012,Harbor,Vocational Worker Ii,32007.00,23000.00,3201
2012,Harbor,Office Engrg Tech Ii,62014.00,69503.00,3201
2012,Harbor,Port Police Lieutenant,119329.00,126843.00,3201
2012,Harbor,Port Electrical Mechanic,100858.00,108373.00,3201
2012,Harbor,Systems Analyst Ii,85838.00,93380.00,3201
2012,Harbor,Gardener Caretaker,51447.00,42221.00,3201
2012,Harbor,Heavy Duty Truck Oper,62451.00,70040.00,3201
2012,Harbor,Civil Engrg Assoc Iv,104400.00,95200.00,3201
2012,Harbor,Ch Wharfinger I,90837.00,98712.00,3201
2012,Harbor,Security Officer,49444.00,57301.00,3201
2012,Harbor,Port Electrical Mechanic,100858.00,108736.00,3201
2012,Harbor,Pr Security Officer,65757.00,73659.00,3201
2012,Harbor,Sr Clerk Typist,75123.00,83023.00,3201
2012,Harbor,Constr Inspector,84959.00,92851.00,3201
2012,Harbor,Carpenter,76656.00,66951.00,3201
2012,Harbor,Electrcl Engrg Assc Ii,91079.00,81220.00,3201
2012,Harbor,Sr Real Estate Officer,104316.00,94325.00,3201
2012,Harbor,Build Operating Engr,85690.00,93864.00,3201
2012,Harbor,Sr Clerk Typist,75123.00,83320.00,3201
2012,Harbor,Sr Constr Inspector,94184.00,102574.00,3201
2012,Harbor,Fiscal Systems Spec Ii,125614.00,115573.00,3201
2012,Harbor,Plumber,83907.00,92192.00,3201
2012,Harbor,Sr Real Estate Officer,104316.00,94125.00,3201
2012,Harbor,Maintenance Laborer,48594.00,38289.00,3201
2012,Harbor,Civil Engrg Assoc I,60154.00,49740.00,3201
2012,Information Technology Agency,Commun Electrician,82710.00,89145.00,2703
2012,Information Technology Agency,Avionics Specialist,91545.00,91051.00,2703
2012,Information Technology Agency,Sr Commun Engineer,129665.00,129168.00,2703
2012,Information Technology Agency,Sr Commun Engineer,129665.00,129168.00,2703
2012,Information Technology Agency,Commun Electrician Supv,92489.00,98988.00,2703
2012,Information Technology Agency,Sr Commun Engineer,129665.00,129168.00,2703
2012,Information Technology Agency,Sr Commun Engineer,129665.00,129168.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79997.00,2703
2012,Information Technology Agency,Commun Info Rep Iii,63078.00,65516.00,2703
2012,Information Technology Agency,Info Sys Oper Mgr I,94876.00,97354.00,2701
2012,Information Technology Agency,Commun Electrician,80496.00,79980.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79960.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79950.00,2703
2012,Information Technology Agency,Commun Electrician,87259.00,89924.00,2703
2012,Information Technology Agency,Sr Commun Engineer,129665.00,129106.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79923.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79923.00,2703
2012,Information Technology Agency,Commun Electrician,88546.00,91271.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79923.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79923.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79923.00,2703
2012,Information Technology Agency,Programmer/Analyst V,108722.00,111457.00,2701
2012,Information Technology Agency,Programmer/Analyst Iii,93229.00,96016.00,2701
2012,Information Technology Agency,Commun Engrg Assoc Ii,86276.00,85679.00,2703
2012,Information Technology Agency,Commun Electrician,84923.00,84308.00,2703
2012,Information Technology Agency,Systems Programmer Iii,124194.00,127143.00,2701
2012,Information Technology Agency,Avionics Specialist,91545.00,90914.00,2703
2012,Information Technology Agency,Programmer/Analyst Iii,93229.00,96208.00,2701
2012,Information Technology Agency,Counclph/Voicemail Tech,71722.00,74696.00,8301
2012,Information Technology Agency,Commun Electrician,80496.00,83532.00,2703
2012,Information Technology Agency,Commun Electrician,87259.00,90318.00,2703
2012,Information Technology Agency,Programmer/Analyst V,108722.00,108053.00,2701
2012,Information Technology Agency,Programmer/Analyst V,108722.00,108048.00,2701
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,100174.00,2701
2012,Information Technology Agency,Commun Electrician,84923.00,84247.00,2703
2012,Information Technology Agency,Commun Engrg Assoc Ii,91079.00,94262.00,2703
2012,Information Technology Agency,Systems Programmer Ii,114631.00,113939.00,2701
2012,Information Technology Agency,Commun Info Rep Ii,60222.00,59525.00,2703
2012,Information Technology Agency,Commun Electrician,84923.00,88248.00,2703
2012,Information Technology Agency,Commun Engrg Assoc Ii,91079.00,94382.00,2703
2012,Information Technology Agency,Commun Engrg Assoc Ii,86276.00,89671.00,2703
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,104280.00,2701
2012,Information Technology Agency,Sr Commun Electrician,88391.00,87638.00,2703
2012,Information Technology Agency,Sr Commun Electrician,88391.00,87638.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,84073.00,2703
2012,Information Technology Agency,Commun Engrg Assoc Ii,91079.00,94694.00,2703
2012,Information Technology Agency,Sr Clerk Typist,60222.00,59429.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,84297.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,84376.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79672.00,2703
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,104736.00,2701
2012,Information Technology Agency,Avionics Specialist,91545.00,90722.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79675.00,2703
2012,Information Technology Agency,Commun Engrg Assoc Ii,91079.00,95030.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,84533.00,2703
2012,Information Technology Agency,Commun Electrician Supv,92489.00,91639.00,2703
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,99993.00,2701
2012,Information Technology Agency,Commun Electrician,87259.00,91464.00,2703
2012,Information Technology Agency,Accounting Clerk Ii,63590.00,62704.00,2701
2012,Information Technology Agency,Commun Electrician Supv,92489.00,91597.00,2703
2012,Information Technology Agency,Sr Clerk Typist,60222.00,59329.00,2701
2012,Information Technology Agency,Commun Electrician,87137.00,91577.00,2703
2012,Information Technology Agency,Sr Commun Electrician,95817.00,100286.00,2703
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,105358.00,2701
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,105432.00,2701
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,105427.00,2701
2012,Information Technology Agency,Accounting Clerk Ii,63590.00,62654.00,2701
2012,Information Technology Agency,Commun Electrician,84923.00,89603.00,2703
2012,Information Technology Agency,Commun Info Rep Ii,58610.00,57660.00,2703
2012,Information Technology Agency,Commun Electrician Supv,97576.00,102487.00,2703
2012,Information Technology Agency,Commun Electrician,87137.00,92090.00,2703
2012,Information Technology Agency,Programmer/Analyst V,108722.00,113925.00,2701
2012,Information Technology Agency,Commun Info Rep Ii,60222.00,37422.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,85969.00,2703
2012,Information Technology Agency,Commun Engineer,110226.00,115866.00,2703
2012,Information Technology Agency,Programmer/Analyst Iv,100850.00,106442.00,2701
2012,Information Technology Agency,Commun Electrician,80496.00,79453.00,2703
2012,Information Technology Agency,Sr Commun Operator I,64519.00,41442.00,2703
2012,Information Technology Agency,Avionics Specialist,91545.00,97301.00,2703
2012,Information Technology Agency,Commun Electrician,88546.00,94418.00,2703
2012,Information Technology Agency,Secretary,65457.00,64379.00,2701
2012,Information Technology Agency,Clerk Typist,48766.00,47685.00,2701
2012,Information Technology Agency,Asst Gm Info Tech Agcy,159774.00,136178.00,2701
2012,Information Technology Agency,Sr Commun Electrician,95817.00,186302.00,2703
2012,Information Technology Agency,Commun Electrician,80496.00,79387.00,2703
